METAREA,COUNTY,AGE,COVIDUNAW,month_le,gender_Female,gender_Male,education_Bachelor's,education_Graduate or Professional Degree,education_High School or below,education_Some College or Associate Degree,race_Asian,race_Black,race_Native American,race_White,hispanic_Hispanic,hispanic_Non-Hispanic,marital_status_Divorced,marital_status_Married,marital_status_Single
6641,0,39,1,20,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
6641,0,50,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,37119,30,1,20,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
6641,0,37,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6641,0,36,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,40,1,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
6641,0,29,1,20,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
6641,0,29,1,20,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
6641,0,30,1,20,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
6641,0,33,1,20,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
6641,0,39,1,20,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
3121,37067,28,1,20,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
3121,37067,28,1,20,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
3122,0,66,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
3122,0,65,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,0,31,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
1521,0,33,1,20,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
3122,0,40,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
3122,0,26,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
6642,0,23,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
6642,0,42,1,20,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
6642,0,35,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
6642,0,34,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,37119,48,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37119,56,1,20,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
1521,37119,48,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1521,37119,47,1,20,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
1521,37119,63,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,63,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37119,27,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,37119,55,1,20,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
1521,37119,56,1,20,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
1521,37119,27,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1521,37119,29,1,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
2560,0,49,1,20,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
2560,0,41,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2560,0,37,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
1521,37119,28,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,37119,28,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,0,67,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3122,0,41,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
6642,0,63,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,23,1,20,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
1521,37119,39,1,20,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1521,0,43,1,20,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
1521,0,40,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,70,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
3122,0,23,2,20,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
6641,0,38,1,20,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
6641,0,31,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
3122,0,35,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,33,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,65,1,20,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
2560,0,45,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
2560,0,44,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6641,0,56,1,20,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
6642,0,46,1,20,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
6642,0,24,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
6642,0,28,1,20,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
6641,0,29,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6641,0,24,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6641,0,25,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,42,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,40,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37119,21,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,37119,23,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
6642,0,56,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,40,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,34,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,46,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37119,26,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
2560,0,54,1,20,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
2560,0,28,1,20,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
2560,0,29,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1521,37119,35,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,37119,32,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,37119,49,1,20,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
2560,0,60,1,20,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
1521,37119,56,2,20,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
6642,0,39,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,40,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,28,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,29,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
3121,37067,31,1,20,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
3122,0,30,1,20,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
6642,0,23,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
6642,0,42,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,37119,47,1,20,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1521,37119,43,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1521,37119,32,1,20,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
3122,0,21,1,20,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
6642,0,22,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,37119,52,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37119,44,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,54,1,20,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
1521,37119,42,1,20,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
3122,0,66,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
2560,0,66,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
6641,0,49,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2560,0,61,1,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1521,37119,50,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,28,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,28,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,36,1,20,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
2560,0,62,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37119,36,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37119,40,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37179,59,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37179,55,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37179,20,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,37179,28,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,37179,23,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,65,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,37119,51,1,20,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
1521,37119,49,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,19,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,37179,29,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
2560,0,26,1,20,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
2560,0,27,1,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1521,0,70,1,20,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
1521,0,31,1,20,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
1521,0,32,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
6642,0,41,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,17,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,0,66,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,63,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9999,0,68,1,20,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
9999,0,50,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
6642,0,33,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
6641,0,35,1,20,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
1521,37179,45,2,20,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
6641,0,51,1,20,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
6641,0,19,1,20,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
1521,0,43,1,20,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
1521,0,40,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
3122,0,58,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,61,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,28,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
9999,0,56,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,45,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,40,1,20,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
9999,0,43,1,20,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
9999,0,36,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
9999,0,18,2,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
9999,0,20,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
9999,0,16,1,20,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1521,37119,32,1,20,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1521,37119,32,1,20,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
6642,0,40,1,20,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
6642,0,69,2,20,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1521,0,50,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,53,1,20,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
6642,0,50,1,20,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
6642,0,44,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,63,1,20,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
1521,37119,32,1,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1521,37179,73,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37179,78,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
2560,0,46,1,20,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
2560,0,33,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37159,64,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3121,37067,48,1,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
6641,0,36,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
6641,0,50,1,20,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
6641,0,34,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
6641,0,64,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
3121,37057,51,1,20,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
3121,37057,45,1,20,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
3122,0,68,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
3122,0,78,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3122,0,36,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3121,37067,25,1,20,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
3122,0,33,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
3121,0,27,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,44,1,20,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
6642,0,31,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,32,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,47,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
2560,0,70,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
3122,0,22,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
2560,0,37,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
2560,0,45,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
3122,0,46,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
3122,0,17,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
3122,0,52,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,50,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,60,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,45,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,46,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,22,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
6642,0,53,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,52,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,61,1,20,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
6641,0,52,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6641,0,50,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6641,0,19,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,0,50,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,24,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,0,28,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,48,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,48,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,33,1,20,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
6642,0,34,1,20,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
1521,0,48,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,0,38,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,0,44,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,16,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,37119,24,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1521,37119,25,1,20,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
3122,0,36,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,35,1,20,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
6642,0,43,1,20,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
2560,0,23,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2560,0,24,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,29,1,20,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1521,0,57,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
3121,37067,62,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
3121,37057,16,1,20,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
1521,37119,70,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37119,23,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
9999,0,56,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,58,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,35,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
3121,37067,54,1,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
6642,0,56,1,20,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
6642,0,29,1,20,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
9999,0,59,1,20,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
1521,0,26,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,30,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,42,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
3121,37067,25,1,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
3121,37067,23,1,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
6642,0,61,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,60,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
6641,0,34,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,0,41,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,0,44,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6641,0,71,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
6641,0,65,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
3122,0,30,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
3122,0,67,1,20,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
2560,0,53,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6641,0,47,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6641,0,44,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,0,49,1,20,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
1521,0,44,1,20,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
3121,37057,54,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
3121,37057,50,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
3121,37057,21,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,37119,64,1,20,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
6642,0,23,1,20,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
3121,37057,42,1,20,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
3121,37057,16,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
3121,37057,21,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,38,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,39,1,20,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
6642,0,54,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,50,1,20,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
6642,0,25,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,25,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
3121,37057,28,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
3121,37057,26,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
6642,0,40,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,46,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
3121,37057,34,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
3121,37057,37,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,0,38,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,35,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,33,2,20,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1521,37119,34,2,20,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
1521,37119,55,1,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1521,37119,64,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
6642,0,44,1,20,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
6642,0,42,1,20,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
3122,0,28,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
6642,0,31,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,35,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,38,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
2560,0,22,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,34,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,46,1,20,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
3121,0,53,1,20,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
6642,0,50,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,0,23,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,0,48,1,20,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1521,0,50,1,20,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
3122,0,63,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
3122,0,35,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,0,73,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,0,74,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37179,43,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37179,45,1,20,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
6641,0,59,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
6641,0,21,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
6641,0,27,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
9999,0,67,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2560,0,53,1,20,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2560,0,55,1,20,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
3121,37057,42,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
3121,37057,41,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,0,58,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,45,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,21,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,0,55,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,0,55,1,20,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
6642,0,36,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2560,0,51,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,51,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,59,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,39,1,20,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
6642,0,25,1,20,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
6642,0,22,1,20,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
6642,0,22,1,20,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2560,0,42,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
2560,0,46,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9999,0,40,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
9999,0,35,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,56,1,20,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
6642,0,69,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,50,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,51,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,69,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,53,1,20,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
6642,0,46,1,20,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1521,37119,49,1,20,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
1521,37119,49,1,20,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6642,0,47,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,47,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,20,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,0,60,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,61,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,32,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
6642,0,41,1,20,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
1521,37119,36,1,20,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
1521,0,36,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
